body,fuel,model_date,doors,transmission,engine_displacement,engine_power,mileage,drive_type,wheel,condition,owners,generation,restyling,age,price,brand,features_count
11,0,2015,5,2,1.6,123,76287,1,1,1,1,3,1.0,5.0,624300,7,37
11,0,2011,5,2,1.4,107,157000,1,1,1,1,3,0.0,8.0,410000,7,0
11,0,2012,5,2,1.8,141,217000,1,1,1,1,1,1.0,7.0,400000,1,0
0,0,2015,5,1,2.0,146,59984,2,1,1,1,3,1.0,5.0,1199000,12,19
9,5,2010,5,2,2.0,163,147000,2,1,1,2,1,0.0,10.0,1050000,18,27
11,5,2015,4,0,3.0,249,16860,2,1,1,1,6,0.0,2.0,3950000,0,43
0,0,2013,5,0,3.0,306,56400,2,1,1,1,3,0.0,3.0,2400000,0,51
11,0,2010,5,3,1.4,122,140000,1,1,1,3,6,0.0,7.0,530000,18,0
0,0,2010,5,0,3.0,306,208065,2,1,1,1,2,1.0,7.0,1305500,0,66
11,0,2009,4,0,3.5,272,171125,2,1,1,1,5,1.0,10.0,1250000,11,70
11,0,2012,5,2,1.6,102,120005,1,1,1,2,3,0.0,3.0,315159,13,10
15,0,2010,5,0,1.6,110,32220,1,1,1,1,1,1.0,8.0,605000,13,37
11,0,2012,5,0,1.6,150,157791,1,1,1,1,1,0.0,8.0,305000,14,8
8,5,2009,6,2,2.0,102,298500,1,1,1,2,0,0.0,7.0,1150000,18,0
15,0,2010,5,2,1.4,109,25443,1,1,1,2,1,1.0,9.0,510000,7,5
0,5,2019,6,0,2.9,330,2765,2,1,1,1,2,0.0,1.0,8849000,11,82
11,0,2015,5,2,1.4,107,86500,1,1,1,1,3,1.0,4.0,529000,7,33
0,0,2009,5,0,2.3,238,72000,2,1,1,3,1,1.0,10.0,649000,10,0
0,5,2010,5,2,2.5,190,240000,2,1,1,2,3,1.0,9.0,785000,13,42
0,5,2015,5,0,2.0,190,46631,2,1,1,1,2,0.0,2.0,1947000,0,0
0,0,2010,5,0,2.0,184,70000,2,1,1,2,2,0.0,8.0,1500000,0,34
15,0,2011,5,0,1.6,136,218000,0,1,1,3,2,0.0,9.0,575000,0,42
6,0,2008,5,0,1.8,152,135000,1,1,1,2,2,1.0,9.0,450000,16,32
11,0,2013,4,0,2.0,184,92645,0,1,1,1,6,1.0,6.0,1099000,0,27
11,0,2011,5,3,1.8,152,145000,1,1,1,1,0,0.0,6.0,790000,18,57
11,0,2008,5,0,1.6,126,106000,1,1,1,3,2,0.0,9.0,410000,7,9
11,0,2011,5,3,1.4,122,197600,1,1,1,2,0,0.0,8.0,527000,18,9
6,0,2008,5,2,1.8,152,145054,1,1,1,1,2,1.0,9.0,495000,16,17
11,0,2011,5,2,1.6,105,207000,1,1,1,3,3,0.0,7.0,440000,4,0
9,0,2008,5,0,6.1,411,115000,2,1,1,3,0,0.0,9.0,2350000,4,11
11,0,2006,4,0,4.6,367,185000,2,1,1,3,4,0.0,10.0,1000000,9,72
0,0,2007,5,1,2.5,169,271085,2,1,1,2,2,0.0,10.0,710000,13,0
0,5,2014,5,0,2.0,190,80000,2,1,1,3,2,1.0,6.0,1550000,0,23
0,0,2009,5,2,1.7,80,80000,2,1,1,2,1,1.0,6.0,360000,1,0
0,5,2010,5,0,3.0,211,236500,2,1,1,2,2,1.0,10.0,1200000,0,0
11,0,2009,5,2,1.4,75,217000,1,1,1,3,1,1.0,10.0,180000,15,0
11,0,2013,4,0,2.0,184,106000,0,1,1,3,6,1.0,5.0,1200000,0,0
11,0,2011,4,0,2.0,184,39000,2,1,1,1,6,0.0,5.0,1620000,0,0
0,0,2013,5,3,1.4,122,108550,1,1,1,1,1,1.0,6.0,650000,16,0
11,0,2015,5,0,1.6,123,75000,1,1,1,1,3,1.0,3.0,680000,7,0
0,0,2012,5,1,2.0,146,113145,2,1,1,1,3,0.0,8.0,800000,12,0
0,0,2010,5,1,2.0,150,57000,2,1,1,3,1,0.0,10.0,1000000,12,64
0,0,2016,5,0,2.0,149,48982,2,1,1,1,1,0.0,2.0,1210000,6,40
15,0,2010,5,2,1.4,109,136000,1,1,1,2,1,1.0,9.0,460000,7,0
11,0,2010,4,0,3.0,306,88000,2,1,1,3,6,0.0,8.0,1550000,0,0
11,0,2013,4,0,2.0,184,165000,0,1,1,2,6,1.0,4.0,1290000,0,0
11,0,2011,4,0,2.0,245,149800,2,1,1,1,6,0.0,7.0,980000,0,44
0,5,2012,5,0,2.0,184,107000,2,1,1,2,1,1.0,7.0,1050000,0,0
0,0,2016,5,3,1.4,125,44160,1,1,1,1,2,0.0,2.0,1401000,18,18
11,1,2014,5,1,2.5,173,174000,1,1,1,2,3,0.0,5.0,750000,13,69
0,0,2013,5,0,4.6,296,88704,2,1,1,3,2,1.0,4.0,2999000,9,40
15,0,2004,5,0,1.6,109,125800,1,1,1,2,0,0.0,9.0,272000,1,0
0,0,2009,5,0,4.4,555,105000,2,1,1,3,1,0.0,10.0,1350000,0,0
15,0,2004,5,2,1.4,94,239100,1,1,1,1,0,0.0,9.0,275000,1,8
11,0,2014,5,3,1.4,150,103000,1,1,1,2,6,1.0,4.0,730000,18,63
6,0,2013,5,0,1.6,110,222880,1,1,1,2,3,0.0,4.0,650000,16,0
15,0,2009,5,2,1.4,95,93000,1,1,1,3,2,1.0,10.0,310000,7,0
11,0,2012,4,0,3.0,320,168000,2,1,1,2,5,1.0,7.0,1280000,0,0
12,0,2015,5,0,1.6,130,55000,1,1,1,1,2,1.0,2.0,820000,7,0
0,0,2010,5,2,2.0,150,117000,1,1,1,2,1,0.0,10.0,650000,6,36
11,0,2011,5,2,1.4,107,125662,1,1,1,3,3,0.0,8.0,399000,7,36
12,0,2018,5,0,1.6,128,15000,1,1,1,2,3,0.0,1.0,1200000,7,49
0,0,2013,5,3,1.4,122,136500,1,1,1,2,1,1.0,6.0,719000,16,18
0,0,2012,5,0,2.0,211,83000,2,1,1,3,1,1.0,7.0,1190000,11,0
6,0,2008,5,0,1.8,152,125711,1,1,1,3,2,1.0,8.0,487000,16,17
11,0,2012,5,0,2.0,150,120000,1,1,1,3,3,0.0,8.0,900000,10,0
11,1,2017,5,0,1.6,123,105000,1,1,1,2,2,0.0,2.0,700000,6,18
0,0,2011,5,0,2.5,192,111000,2,1,1,2,1,0.0,7.0,1055000,10,0
12,0,2013,5,3,1.8,180,80000,2,1,1,3,3,0.0,5.0,900000,16,48
0,0,2010,5,0,2.0,150,93000,1,1,1,3,1,0.0,7.0,825000,6,60
11,0,2011,5,2,1.5,105,90725,1,1,1,2,2,0.0,7.0,389000,1,11
15,0,2010,5,0,1.6,126,171000,1,1,1,1,1,1.0,10.0,425000,6,24
6,0,2012,5,0,1.6,110,124000,1,1,1,1,1,0.0,3.0,565000,16,27
0,0,2016,5,0,2.0,150,141000,1,1,1,1,4,0.0,4.0,1040000,7,46
11,0,2018,5,0,2.0,150,55250,1,1,1,1,4,1.0,2.0,1410000,7,69
0,0,2013,5,0,2.0,150,130000,1,1,1,2,1,1.0,6.0,920000,6,0
11,5,2017,4,0,2.0,190,70000,0,1,1,1,7,0.0,3.0,2480000,0,59
0,0,2015,5,1,2.0,146,70967,2,1,1,1,3,1.0,3.0,1325000,12,20
0,0,2015,7,0,3.0,333,85934,2,1,1,2,1,0.0,4.0,3319000,11,27
0,0,2014,5,0,2.0,240,102511,2,1,1,3,1,0.0,5.0,1379000,8,36
11,0,2017,4,0,3.0,367,794,2,1,1,1,1,1.0,1.0,13831735,11,90
0,0,2009,5,2,1.7,80,97000,2,1,1,1,1,1.0,5.0,450000,1,25
15,0,2011,3,0,1.6,136,95000,0,1,1,2,2,0.0,8.0,795000,0,4
0,5,2010,5,0,2.0,184,192822,2,1,1,1,2,0.0,7.0,1148000,0,0
9,5,2006,5,2,2.5,136,140000,2,1,1,1,4,0.0,7.0,850000,12,0
6,0,2008,5,0,1.8,152,165000,1,1,1,2,2,1.0,9.0,475000,16,6
0,0,2014,5,1,2.0,150,94341,2,1,1,2,1,0.0,5.0,1678000,9,17
0,5,2012,5,0,3.0,306,130000,2,1,1,3,1,1.0,8.0,1890000,0,71
11,0,2009,4,0,2.0,184,144000,0,1,1,1,6,0.0,8.0,935000,0,0
11,0,2009,5,0,1.6,109,160714,1,1,1,2,1,0.0,8.0,410000,1,0
0,0,2010,5,2,2.0,135,185231,2,1,1,1,1,0.0,8.0,415000,15,15
0,0,2008,5,0,3.0,306,68000,2,1,1,3,1,0.0,9.0,1500000,0,0
0,0,2014,5,1,1.6,117,83920,1,1,1,2,1,1.0,5.0,760000,13,0
0,0,2011,5,3,1.4,150,50000,1,1,1,3,1,1.0,8.0,780000,18,0
0,0,2015,5,0,2.0,192,29000,2,1,1,1,2,0.0,2.0,1950000,0,56
11,0,2008,4,3,1.8,160,150000,1,1,1,3,1,0.0,10.0,770000,18,28
11,0,2015,4,0,2.0,258,8000,0,1,1,2,6,0.0,3.0,3099000,0,0
11,0,2006,5,0,1.6,107,112000,1,1,1,1,1,0.0,9.0,380000,13,0
0,0,2016,5,1,1.6,114,28280,1,1,1,1,1,0.0,2.0,726042,15,30
15,0,2012,5,2,1.6,105,39000,1,1,1,1,0,0.0,2.0,710000,4,17
11,0,2009,5,2,1.6,105,90000,1,1,1,1,5,0.0,6.0,485000,18,45
0,5,2008,5,0,3.0,211,241535,2,1,1,1,2,1.0,10.0,1069000,11,29
0,0,2009,5,0,5.0,510,136000,2,1,1,3,1,1.0,8.0,1700000,8,43
0,0,2010,5,1,1.8,140,112000,1,1,1,2,1,0.0,9.0,590000,12,0
11,0,2009,5,2,1.6,105,140000,1,1,1,3,5,0.0,9.0,340000,18,19
15,0,2012,5,2,1.6,129,163667,1,1,1,3,2,0.0,7.0,510000,7,44
0,0,2016,5,0,2.0,143,38000,2,1,1,1,1,0.0,4.0,970000,15,52
11,0,2012,5,0,1.6,120,58200,1,1,1,1,1,0.0,7.0,560000,14,0
0,0,2008,5,0,3.5,272,75000,2,1,1,1,2,1.0,10.0,1200000,11,29
11,0,2009,5,2,1.6,105,200000,1,1,1,2,5,0.0,9.0,340000,18,0
0,0,2009,5,0,5.0,375,150000,2,1,1,3,1,1.0,9.0,1250000,8,67
0,0,2009,5,0,5.0,510,82000,2,1,1,1,1,1.0,7.0,1900000,8,59
12,0,2011,5,2,1.6,105,105000,1,1,1,3,3,0.0,8.0,425000,4,46
11,0,2010,5,0,1.6,110,71000,1,1,1,3,1,1.0,9.0,369000,13,34
11,0,2017,5,0,1.6,123,163800,1,1,1,1,2,0.0,3.0,625000,6,0
0,0,2009,5,0,5.0,510,195500,2,1,1,2,3,1.0,9.0,2500000,8,25
6,0,2008,5,2,1.8,152,144000,1,1,1,3,2,1.0,10.0,540000,16,37
11,0,2013,5,0,1.6,104,104102,1,1,1,1,3,0.0,6.0,729900,10,21
0,5,2015,5,0,2.4,181,19976,2,1,1,1,3,0.0,1.0,2027000,12,47
11,0,2012,5,0,1.6,150,55000,1,1,1,2,1,0.0,4.0,650000,14,32
6,0,2017,5,2,1.6,90,12000,1,1,1,1,1,1.0,1.0,770000,16,28
6,0,2013,5,3,1.4,140,160000,1,1,1,2,3,0.0,7.0,645000,16,0
11,0,2012,5,2,1.6,102,63835,1,1,1,1,3,0.0,4.0,515000,13,13
11,0,2011,5,2,1.4,107,200000,1,1,1,3,3,0.0,8.0,330000,7,11
0,0,2016,5,0,2.0,150,33000,2,1,1,1,4,0.0,2.0,1520000,7,51
2,0,2013,5,1,2.0,140,76000,1,1,1,2,3,1.0,6.0,730000,15,60
15,0,2012,4,2,1.0,68,155000,1,1,1,1,1,1.0,6.0,356000,14,15
12,0,2011,5,3,1.6,125,122000,1,1,1,3,3,0.0,7.0,410000,4,0
15,0,2010,5,2,1.2,70,154000,1,1,1,2,2,1.0,8.0,240000,16,0
11,0,2015,4,0,2.0,184,21000,2,1,1,1,6,1.0,2.0,1800000,0,46
15,0,2008,5,1,1.7,116,172000,1,1,1,1,1,1.0,10.0,500000,11,53
11,0,2012,5,0,1.6,102,95000,1,1,1,1,3,0.0,5.0,485000,13,0
15,0,2007,5,0,2.0,145,184560,1,1,1,2,2,1.0,10.0,388888,4,0
6,0,2012,5,2,1.6,90,195860,1,1,1,2,1,0.0,5.0,330000,16,0
11,0,2017,5,0,1.6,123,13000,1,1,1,1,4,0.0,1.0,880000,7,37
11,0,2010,4,0,2.0,184,100000,0,1,1,2,6,0.0,7.0,1280000,0,25
11,0,2012,5,0,1.6,120,62000,1,1,1,2,1,0.0,5.0,599999,14,32
11,0,2012,5,0,1.6,120,160000,1,1,1,2,1,0.0,8.0,330000,14,46
0,5,2013,5,0,3.0,218,42047,2,1,1,1,3,0.0,5.0,2828000,0,25
0,5,2009,5,0,3.0,224,127000,2,1,1,3,1,1.0,9.0,1460000,11,0
6,0,2015,5,3,1.4,150,20300,1,1,1,1,3,0.0,4.0,1300000,16,0
0,0,2017,5,1,1.5,150,1697,2,1,1,1,0,0.0,1.0,2065000,12,58
0,0,2010,5,1,2.5,169,158000,2,1,1,2,2,1.0,7.0,880000,13,0
0,0,2015,5,0,2.0,143,18110,2,1,1,1,1,1.0,1.0,999000,15,40
15,0,2013,5,0,1.6,102,46478,1,1,1,1,2,0.0,4.0,599000,15,36
11,0,2017,5,0,2.0,150,22000,1,1,1,1,7,1.0,2.0,1320000,6,18
11,0,2013,4,0,2.0,245,142988,2,1,1,3,6,1.0,5.0,1350000,0,0
0,0,2009,5,2,1.7,80,77600,2,1,1,3,1,1.0,9.0,350000,1,13
0,0,2014,5,0,4.4,575,36000,2,1,1,1,2,0.0,3.0,4000000,0,0
0,0,2010,5,1,1.6,117,67000,1,1,1,3,1,0.0,7.0,650000,13,19
0,0,2015,5,0,3.5,249,27000,2,1,1,1,1,0.0,4.0,3830000,11,48
3,5,2008,2,0,2.0,184,135000,0,1,1,1,5,1.0,10.0,960000,0,30
12,0,2015,5,0,1.6,130,271200,1,1,1,1,2,1.0,3.0,600000,7,38
0,0,2014,5,1,2.0,150,83000,1,1,1,2,1,0.0,5.0,1710000,9,0
0,0,2009,5,2,1.7,80,29000,2,1,1,1,1,1.0,3.0,570000,1,0
0,0,2015,5,1,2.4,167,88200,2,1,1,2,3,1.0,4.0,1250000,12,40
15,0,2010,5,2,1.6,126,134300,1,1,1,2,1,1.0,10.0,399000,6,42
6,0,2013,5,2,1.4,140,97853,1,1,1,2,3,0.0,6.0,645000,16,27
11,0,2011,5,0,1.4,107,115000,1,1,1,1,3,0.0,6.0,440000,7,0
11,0,2010,5,0,1.6,105,134000,1,1,1,3,6,0.0,7.0,450000,18,28
0,0,2012,7,0,3.7,277,85000,2,1,1,3,1,1.0,8.0,1050000,10,58
0,0,2011,5,0,2.0,200,200000,2,1,1,2,1,1.0,8.0,699000,18,4
8,5,2009,6,3,2.0,180,180000,1,1,1,3,0,0.0,9.0,1300000,18,38
11,0,2014,5,2,1.4,107,160000,1,1,1,2,1,1.0,6.0,320000,6,0
11,1,2011,5,0,2.4,200,160000,1,1,1,3,8,1.0,8.0,720000,5,0
0,0,2013,5,0,2.0,150,139000,2,1,1,1,1,1.0,6.0,1050000,6,56
0,5,2009,5,0,3.0,245,245509,2,1,1,1,1,1.0,10.0,1069000,8,14
12,0,2014,5,0,1.5,150,101150,1,1,1,2,3,1.0,5.0,730000,4,59
0,0,2013,5,0,3.0,306,40000,2,1,1,1,3,0.0,3.0,3000000,0,2
15,0,2015,5,0,1.6,123,67000,1,1,1,1,3,1.0,4.0,650000,7,27
0,5,2014,5,0,3.0,249,31700,2,1,1,2,2,0.0,2.0,3550000,0,57
0,5,2015,5,0,2.0,190,81000,2,1,1,2,2,0.0,5.0,1499000,0,0
15,0,2011,5,2,1.6,122,90000,1,1,1,2,2,0.0,6.0,755000,11,43
0,0,2013,5,1,2.0,144,70099,2,1,1,2,3,0.0,3.0,1203000,13,49
0,0,2016,5,0,2.0,143,30000,2,1,1,1,1,0.0,3.0,975000,15,55
3,0,2014,2,3,4.0,462,800,0,1,1,3,1,0.0,5.0,6250000,11,43
0,5,2009,5,0,2.0,177,190000,2,1,1,2,1,0.0,8.0,650000,0,28
8,0,2010,5,3,2.0,200,163500,1,1,1,1,1,1.0,9.0,800000,4,14
0,0,2009,5,0,2.4,174,125000,2,1,1,2,2,1.0,9.0,760000,6,0
0,0,2006,5,0,3.0,178,194200,2,1,1,3,4,0.0,9.0,950000,12,11
8,5,2015,7,2,2.0,102,121000,1,1,1,1,0,0.0,3.0,1968000,18,63
11,0,2010,5,0,1.6,123,127000,1,1,1,2,1,0.0,8.0,430000,6,0
11,0,2011,5,2,1.6,123,340000,1,1,1,3,3,0.0,8.0,390000,7,42
0,5,2015,5,0,2.2,200,45000,2,1,1,1,3,1.0,2.0,1800000,6,62
11,5,2012,5,2,1.6,112,147000,1,1,1,2,1,0.0,8.0,410000,14,9
11,0,2013,4,0,2.0,184,92645,0,1,1,1,6,1.0,6.0,1095310,0,20
12,0,2014,5,0,1.5,150,99792,1,1,1,2,3,1.0,3.0,819000,4,17
0,0,2016,5,3,1.4,150,11995,2,1,1,1,2,0.0,1.0,1898000,18,25
11,0,2017,5,0,2.0,150,70000,1,1,1,1,7,1.0,2.0,1250000,6,51
0,5,2011,5,0,3.0,258,107500,2,1,1,1,3,0.0,7.0,1850000,11,16
11,0,2012,5,0,2.0,150,76000,1,1,1,2,3,0.0,7.0,955000,10,46
11,0,2009,5,2,1.6,105,195000,1,1,1,2,5,0.0,5.0,370000,18,0
11,0,2015,4,0,2.0,184,115000,0,1,1,1,6,1.0,4.0,1600000,0,47
0,0,2008,5,2,2.0,141,136600,1,1,1,3,2,1.0,10.0,580000,7,0
11,0,2018,5,2,1.6,113,33999,1,1,1,2,2,1.0,2.0,615000,15,32
0,0,2011,5,0,2.0,200,135000,2,1,1,2,1,1.0,9.0,750000,18,0
11,0,2015,5,0,2.0,150,99800,1,1,1,1,4,0.0,3.0,1172000,7,13
0,0,2013,5,1,2.0,144,64444,2,1,1,2,3,0.0,4.0,1400000,13,65
15,0,2009,5,2,1.4,88,140000,1,1,1,3,1,1.0,8.0,410000,13,37
0,0,2012,5,0,2.4,175,53800,2,1,1,1,2,1.0,3.0,1580000,7,35
0,5,2014,5,0,2.0,150,70000,2,1,1,3,1,0.0,4.0,2150000,8,0
11,0,2014,5,2,1.6,110,170000,1,1,1,3,5,1.0,5.0,410000,18,42
0,0,2016,5,0,2.5,150,28000,1,1,1,1,2,1.0,2.0,1330000,4,60
11,0,2015,5,0,1.6,115,48000,1,1,1,1,2,1.0,4.0,720000,3,15
11,0,2012,5,0,1.6,102,22000,1,1,1,1,2,0.0,2.0,470000,15,0
9,5,2010,5,0,2.0,180,192000,2,1,1,3,1,0.0,7.0,1200000,18,0
0,0,2009,5,0,1.6,156,115000,1,1,1,3,1,0.0,10.0,575000,14,0
8,5,2007,9,0,2.5,145,250000,0,1,1,2,1,0.0,8.0,1200000,6,36
2,0,2008,5,1,1.6,110,145000,1,0,1,3,3,0.0,10.0,430000,13,23
12,0,2015,5,0,1.6,130,85000,1,1,1,1,2,1.0,3.0,700000,7,40
11,5,2009,4,0,2.0,184,217000,0,1,1,3,6,0.0,8.0,980000,0,0
0,0,2009,5,3,1.2,105,70000,1,1,1,2,1,0.0,9.0,490000,16,12
0,0,2010,5,1,1.6,117,77000,1,1,1,2,1,0.0,8.0,600000,13,33
0,0,2011,5,0,3.5,306,62000,2,1,1,1,3,0.0,7.0,1999000,11,44
15,0,2004,5,2,1.4,94,160000,1,1,1,3,0,0.0,8.0,255000,1,0
11,5,2017,4,0,2.0,190,22289,2,1,1,3,7,0.0,2.0,2377000,0,61
11,0,2007,5,0,1.5,109,144000,1,1,1,3,0,0.0,10.0,500000,12,0
11,0,2011,5,2,1.6,123,119000,1,1,1,1,3,0.0,9.0,380000,7,21
11,0,2011,5,1,2.5,167,140000,2,1,1,2,2,1.0,9.0,630000,13,0
0,5,2007,4,2,2.2,122,89000,2,1,1,1,1,1.0,8.0,2000000,8,11
0,0,2010,5,1,2.5,169,136213,2,1,1,3,2,1.0,7.0,799000,13,18
0,0,2009,5,0,2.4,174,138000,2,1,1,3,2,1.0,10.0,820000,6,0
11,0,2008,4,0,2.0,136,95000,0,1,0,3,5,1.0,9.0,460000,0,0
0,0,2015,5,1,2.0,146,34000,1,1,1,1,3,1.0,4.0,1196000,12,0
11,0,2010,4,0,3.0,258,180000,0,1,1,3,6,0.0,10.0,850000,0,0
3,0,2015,4,0,2.0,275,31000,0,1,1,1,6,0.0,4.0,1950000,1,51
2,0,2015,5,2,1.6,110,800,1,1,1,1,4,0.0,2.0,1727000,18,41
11,0,2012,5,0,1.6,102,100000,1,1,1,1,2,0.0,2.0,500000,15,0
11,0,2017,4,0,2.0,249,60000,0,1,1,1,7,0.0,3.0,2600000,0,56
12,0,2011,5,0,1.6,120,180000,1,1,1,2,1,1.0,9.0,420000,14,37
0,0,2013,5,0,2.0,150,94000,1,1,1,1,1,1.0,7.0,1100000,6,70
11,0,2013,5,0,2.0,150,118000,1,1,1,2,3,0.0,7.0,720000,7,0
0,0,2010,5,0,2.0,150,71000,2,1,1,3,3,0.0,8.0,790000,7,28
0,5,2011,5,0,3.0,249,144000,2,1,1,3,3,0.0,7.0,1750000,11,76
11,0,2012,5,2,1.6,102,84367,1,1,1,2,3,0.0,5.0,425000,13,16
0,0,2014,5,0,2.0,184,40000,2,1,1,1,2,1.0,4.0,1700000,0,0
15,0,2010,5,0,1.6,120,97160,1,1,1,1,2,0.0,6.0,499999,3,21
11,0,2009,5,2,1.6,109,234146,1,1,1,2,1,0.0,9.0,225000,1,8
11,0,2009,4,0,3.0,258,190000,0,1,1,3,6,0.0,9.0,750000,0,0
0,0,2015,5,0,2.0,238,62000,2,1,1,3,4,0.0,3.0,2650000,9,68
0,0,2007,5,0,4.4,407,51000,2,0,1,1,1,0.0,9.0,580000,0,0
0,5,2013,5,0,2.5,178,146000,2,1,1,2,2,1.0,6.0,1350000,12,0
15,0,2019,5,0,1.6,123,27000,1,1,1,1,3,0.0,1.0,1000000,7,46
8,5,2014,6,0,2.1,163,105700,2,1,1,2,2,0.0,2.0,3900000,11,45
11,0,2012,5,2,1.6,102,160000,1,1,1,1,3,0.0,6.0,280000,13,12
11,0,2015,5,0,1.6,123,146780,1,1,1,1,3,1.0,3.0,550000,7,0
11,0,2017,4,0,2.0,249,67588,0,1,1,1,7,0.0,3.0,1990000,0,53
11,1,2015,5,0,2.0,150,155000,1,1,1,2,4,0.0,2.0,1300000,7,17
0,0,2011,5,0,2.0,155,99000,1,1,1,2,1,0.0,6.0,1150000,10,27
8,0,2010,7,0,2.3,161,156900,1,1,1,3,2,1.0,9.0,720000,4,47
0,0,2012,5,0,3.5,277,139608,2,1,1,2,3,1.0,6.0,1866000,9,39
11,0,2011,5,1,2.5,167,122700,2,1,1,3,2,1.0,7.0,755000,13,54
11,4,2012,5,1,2.5,161,120885,1,1,1,1,6,0.0,8.0,1445000,9,59
0,0,2010,5,1,2.5,169,103800,2,1,1,2,2,1.0,6.0,1100000,13,0
0,0,2008,5,0,3.5,277,120000,2,1,1,3,3,0.0,9.0,1230000,9,4
0,0,2010,5,1,1.8,140,159500,1,1,1,2,1,0.0,9.0,590000,12,27
15,0,2010,5,0,1.6,120,130000,1,1,1,3,2,0.0,8.0,359000,3,8
0,5,2018,5,0,3.0,400,18,2,1,1,1,1,0.0,0.0,11093197,0,39
0,0,2012,5,0,3.5,252,84000,2,1,1,2,1,1.0,8.0,1090000,11,28
0,0,2011,5,0,2.5,172,155000,2,1,1,3,3,1.0,9.0,790000,17,0
11,0,2009,5,2,1.6,106,149000,1,1,1,3,1,0.0,8.0,340000,15,18
6,0,2012,5,3,1.4,125,69612,1,1,1,2,1,0.0,4.0,636000,16,31
15,0,2009,5,0,1.4,95,61225,1,1,1,1,2,1.0,9.0,414000,7,11
11,0,2012,5,2,1.6,102,215000,1,1,1,3,3,0.0,3.0,300000,13,0
12,0,2015,5,0,1.6,130,51572,1,1,1,2,2,1.0,2.0,791111,7,0
0,0,2011,5,1,3.5,249,133000,2,1,1,2,2,1.0,7.0,985000,13,61
11,0,2009,5,0,1.6,105,167000,1,1,1,3,5,0.0,6.0,435000,18,32
15,0,2009,5,2,1.6,84,194000,1,1,1,2,1,0.0,10.0,270000,15,11
0,5,2010,5,0,3.0,204,137000,2,1,1,2,2,0.0,7.0,1400000,18,65
11,5,2015,4,0,2.0,190,74000,2,1,1,2,6,1.0,4.0,1580000,0,0
0,0,2012,5,0,3.0,306,125000,2,1,1,2,1,1.0,8.0,1320000,0,36
2,5,2013,5,2,1.5,86,151000,1,1,1,1,2,1.0,6.0,650000,15,0
15,5,2008,5,0,1.6,128,146000,1,1,1,1,1,0.0,9.0,519000,7,35
15,0,2008,5,0,1.6,106,111000,1,1,1,2,3,0.0,10.0,360000,15,17
8,5,2010,6,0,2.1,163,193200,2,1,1,3,1,1.0,7.0,1500000,11,0
11,0,2009,4,0,2.5,204,150000,0,1,1,3,6,0.0,10.0,970000,0,0
11,0,2009,5,2,1.6,84,41500,1,1,1,1,1,1.0,8.0,330000,15,14
6,0,2012,5,0,1.6,110,115000,1,1,1,2,1,0.0,3.0,550000,16,0
3,0,2013,4,3,3.8,540,23000,2,1,1,2,1,1.0,6.0,4000000,13,41
0,0,2014,5,0,3.3,250,101000,2,1,1,1,3,0.0,4.0,1590000,7,0
11,5,2014,4,0,3.0,249,78000,2,1,1,3,2,1.0,5.0,2049000,11,32
11,0,2014,5,0,1.6,110,8665,1,1,1,1,5,1.0,1.0,990000,18,39
3,5,2017,2,0,2.0,190,9812,2,1,1,1,0,1.0,1.0,2250000,0,52
0,0,2014,5,0,4.4,575,20100,2,1,1,1,2,0.0,3.0,6449998,0,28
11,0,2010,5,3,1.4,122,146000,1,1,1,3,6,0.0,9.0,519000,18,47
0,0,2013,5,3,1.4,122,92478,1,1,1,1,1,1.0,6.0,759000,16,0
11,0,2012,5,2,1.6,102,182758,1,1,1,3,3,0.0,7.0,335000,13,0
0,0,2011,5,1,3.5,249,36000,2,1,1,1,2,1.0,6.0,1420000,13,61
0,0,2008,5,0,3.0,306,82200,2,1,1,1,1,0.0,9.0,1499000,0,58
11,0,2015,5,2,1.6,123,47345,1,1,1,1,3,1.0,4.0,720000,7,0
2,0,2006,5,3,1.6,150,116000,1,1,1,2,1,0.0,9.0,414000,3,6
0,0,2008,5,0,3.5,272,84532,2,1,1,3,2,1.0,9.0,1219000,11,72
11,0,2010,4,0,3.0,258,181000,0,1,1,2,6,0.0,10.0,1150000,0,74
6,0,2008,5,2,1.8,152,244445,1,1,1,2,2,1.0,9.0,399000,16,9
11,0,2012,5,3,1.6,82,33500,1,1,1,2,2,0.0,5.0,490000,15,3
0,0,2016,5,0,1.6,123,28884,1,1,1,1,1,0.0,3.0,980000,6,31
11,0,2009,5,0,1.8,141,256800,1,1,1,2,1,0.0,8.0,430000,1,0
6,0,2017,5,0,1.6,110,78201,1,1,1,1,3,1.0,3.0,760000,16,18
11,5,2015,4,0,3.0,249,43800,2,1,1,2,6,0.0,3.0,3399000,0,0
11,0,2009,5,2,1.6,109,138000,1,1,1,3,1,0.0,9.0,430000,1,0
15,0,2012,5,0,1.6,129,112000,1,1,1,3,2,0.0,7.0,600000,7,0
0,0,2010,5,2,1.6,117,150216,1,1,1,1,1,0.0,9.0,510050,13,31
0,0,2014,5,0,3.0,174,22000,2,1,1,1,4,1.0,5.0,2290000,12,49
11,0,2011,5,3,1.6,125,120000,1,1,1,2,3,0.0,7.0,460000,4,0
6,0,2008,5,0,1.8,152,142797,1,1,1,1,2,1.0,8.0,599000,16,29
0,0,2012,7,1,3.5,249,97924,2,1,1,2,4,0.0,5.0,1249000,13,28
